"Month","DayofMonth","DayOfWeek","DepTime","UniqueCarrier","Origin","Dest","Distance","dep_delayed_15min"
"5","10","3",1337,"UA","MCI","ORD",403,"N"
"4","3","7",1510,"WN","SJC","ONT",333,"Y"
"6","26","7",1049,"MQ","ORD","CLE",316,"N"
"2","27","1",1150,"UA","DEN","ORD",888,"Y"
"3","23","4",1456,"OO","BZN","SLC",347,"N"
"9","17","6",547,"CO","ORD","IAH",925,"N"
"9","1","4",1212,"OH","GSO","CVG",330,"N"
"3","15","3",1207,"US","LAS","RNO",345,"N"
"5","3","3",1027,"AA","DCA","ORD",612,"N"
"12","7","3",1047,"AS","SEA","LAX",954,"N"
"6","9","4",1839,"UA","LAS","LAX",236,"N"
"9","12","1",755,"US","PVD","PHL",238,"N"
"5","12","5",1336,"XE","EWR","ALB",143,"Y"
"3","8","2",2106,"DL","ATL","LEX",303,"N"
"11","24","5",1719,"MQ","ORD","PIA",130,"N"
"5","7","6",1232,"US","FLL","CLT",631,"N"
"10","16","1",953,"EV","ATL","EVV",350,"N"
"1","8","6",1759,"XE","CLE","MKE",328,"Y"
"3","28","2",822,"DL","ATL","EWR",745,"N"
"3","5","7",1542,"AA","TPA","MIA",204,"N"
"4","19","3",900,"OH","CVG","XNA",561,"N"
"11","4","5",1911,"XE","IAH","TUL",429,"N"
"5","25","4",1058,"US","CLE","PHX",1737,"N"
"6","7","3",2129,"AS","PDX","PHX",1009,"Y"
"8","13","7",755,"MQ","SAN","LAX",109,"N"
"3","27","1",736,"AA","STL","DFW",551,"N"
"4","30","7",1531,"NW","DTW","GRR",120,"N"
"7","29","5",1240,"US","CLT","LGA",544,"N"
"6","19","1",1445,"FL","TPA","CAK",894,"N"
"7","24","7",1844,"MQ","DFW","GSP",862,"N"
"6","20","2",1839,"AA","ORD","IND",177,"N"
"3","31","4",2011,"OO","LAX","SJC",308,"N"
"3","13","1",1046,"OO","LAS","PSP",173,"N"
"6","26","7",1837,"NW","MEM","MKE",556,"N"
"7","11","2",641,"US","BOS","PHX",2300,"N"
"12","22","5",2032,"AA","DFW","STL",551,"N"
"1","24","2",1039,"FL","ATL","PBI",545,"N"
"7","20","4",1900,"WN","BUR","LAS",223,"Y"
"9","25","1",710,"OH","OMA","CVG",614,"N"
"3","13","7",1645,"MQ","DFW","LBB",282,"N"
"8","22","1",1045,"CO","IAH","JFK",1417,"N"
"1","24","1",849,"OH","CVG","TOL",181,"N"
"2","22","3",1851,"DL","ATL","SJU",1547,"Y"
"7","16","6",1339,"XE","MSY","CLE",917,"N"
"1","26","4",1035,"OO","CPR","SLC",320,"N"
"5","23","2",1344,"MQ","LAX","SJC",308,"Y"
"4","24","7",1724,"XE","IAH","CRP",201,"N"
"3","4","6",1800,"AA","DFW","PHX",868,"N"
"10","27","5",822,"YV","IAD","ROC",289,"N"
"7","16","6",1238,"OO","MTJ","DEN",197,"N"
"4","3","7",1401,"UA","EWR","ORD",719,"Y"
"6","21","2",1027,"DH","IAD","MHT",418,"N"
"10","15","7",924,"NW","MSP","LAS",1300,"N"
"3","20","1",1449,"AA","PHX","DFW",868,"Y"
"4","2","6",1713,"UA","MCO","LAX",2217,"N"
"6","4","7",1825,"WN","SAT","HRL",233,"N"
"4","11","1",655,"DL","LAS","SLC",368,"N"
"12","10","7",1306,"DL","ATL","SAV",215,"N"
"8","18","5",1939,"UA","ORD","PHL",678,"N"
"11","10","4",816,"UA","TPA","DEN",1506,"N"
"12","21","3",715,"WN","PHX","ABQ",328,"N"
"10","4","2",1056,"OH","CVG","ALB",623,"N"
"1","15","6",1028,"AA","LAX","ORD",1745,"N"
"4","19","3",1217,"DL","ATL","DFW",732,"Y"
"11","20","1",755,"UA","PIT","DEN",1290,"N"
"7","16","6",1940,"WN","TPA","PVD",1137,"Y"
"1","12","3",1628,"WN","BHM","PHX",1455,"Y"
"8","13","7",1750,"OH","PIT","CVG",256,"N"
"6","2","4",1821,"AS","SEA","LAS",866,"N"
"3","9","3",805,"XE","OKC","IAH",395,"N"
"2","2","3",1119,"HP","LAS","PHX",256,"N"
"2","25","6",856,"UA","LAX","ORD",1745,"N"
"7","28","4",1637,"AA","STX","MIA",1139,"N"
"1","16","7",1225,"MQ","SAN","LAX",109,"N"
"1","22","7",2148,"B6","OAK","JFK",2576,"Y"
"6","21","3",840,"OH","DCA","MSY",969,"N"
"9","11","7",1012,"AA","BNA","DFW",631,"N"
"10","22","6",1016,"AA","DFW","SJC",1438,"N"
"7","28","4",1915,"MQ","BOS","EWR",200,"N"
"11","28","2",1050,"EV","ATL","MGM",147,"N"
"11","20","7",1428,"OO","PVD","ORD",849,"N"
"4","9","6",841,"UA","DEN","SMF",910,"N"
"3","23","4",1841,"NW","FLL","DTW",1127,"N"
"3","11","5",628,"AA","DFW","BOS",1562,"N"
"5","18","3",1650,"NW","CLE","DTW",95,"N"
"10","22","7",834,"AA","MIA","ORD",1197,"N"
"1","22","6",1927,"TZ","DFW","MDW",797,"Y"
"2","28","2",1240,"WN","LAS","TUS",365,"Y"
"5","8","7",1044,"OH","MCO","GSO",534,"N"
"1","8","6",759,"DL","MIA","ATL",595,"N"
"1","19","3",857,"MQ","MSN","ORD",109,"Y"
"7","16","7",1645,"OO","TYS","ORD",475,"N"
"6","21","3",2053,"AA","ORD","LAS",1515,"Y"
"5","16","1",1138,"CO","CLE","BWI",314,"N"
"12","27","3",1635,"OH","CVG","DEN",1069,"N"
"4","20","4",2036,"B6","JFK","BUF",301,"Y"
"4","2","6",2126,"US","CLT","DFW",936,"Y"
"9","22","5",1446,"US","JAX","PHL",742,"N"
"5","8","7",1307,"EV","ATL","CRW",363,"N"
"12","24","6",1747,"NW","TPA","DTW",983,"N"
"5","31","2",1147,"FL","ATL","PHF",508,"N"
"6","14","3",1110,"EV","BMI","ATL",533,"Y"
"7","19","3",1330,"CO","BOS","EWR",200,"N"
"11","1","3",1013,"NW","DTW","PIT",201,"N"
"1","21","6",1929,"OO","PSP","LAX",110,"N"
"7","19","2",1128,"MQ","BUF","ORD",473,"Y"
"5","30","2",1754,"MQ","DFW","MEM",432,"Y"
"5","22","7",2239,"EV","ATL","BTR",449,"Y"
"7","15","6",800,"AA","ORD","DEN",888,"N"
"6","3","6",2026,"MQ","ORD","CLE",316,"Y"
"3","1","3",738,"US","RDU","CLT",130,"N"
"2","20","1",1759,"AS","SEA","OAK",671,"N"
"5","1","1",2023,"OO","DAY","ORD",240,"Y"
"3","5","7",1148,"YV","COS","PHX",551,"N"
"4","8","5",1902,"UA","SEA","SFO",679,"N"
"5","14","7",1025,"WN","ABQ","TUS",321,"N"
"12","29","4",2024,"OO","DTW","ORD",235,"Y"
"3","22","3",1515,"WN","SNA","OAK",371,"N"
"7","23","6",633,"XE","IND","EWR",644,"N"
"5","14","7",1621,"DL","MCI","ATL",692,"Y"
"3","24","4",838,"OO","SLC","TUS",601,"N"
"3","23","3",2159,"NW","MSP","ORD",334,"N"
"3","11","5",702,"DL","CMH","ATL",446,"N"
"5","23","2",2135,"WN","PHX","ONT",325,"Y"
"8","18","5",1709,"AA","ORD","DFW",802,"Y"
"12","4","1",952,"US","PHX","RDU",1891,"N"
"3","31","4",1337,"OO","MTJ","DEN",197,"N"
"12","1","4",1118,"CO","PBI","EWR",1024,"N"
"9","5","1",1300,"WN","STL","MCI",237,"N"
"9","30","5",829,"UA","PDX","DEN",992,"Y"
"9","20","3",1810,"WN","RNO","LAS",345,"Y"
"5","25","4",1902,"DL","LIT","ATL",453,"N"
"4","8","6",856,"YV","IAD","MHT",418,"N"
"10","23","1",1920,"MQ","CVG","DFW",812,"N"
"6","1","4",643,"DL","LAS","SLC",368,"N"
"12","12","1",909,"FL","ATL","MDW",590,"N"
"4","22","6",930,"YV","MDT","ORD",594,"N"
"5","17","3",1500,"DL","LGA","ATL",761,"N"
"11","8","2",1640,"EV","ATL","DTW",594,"N"
"8","29","1",1846,"MQ","ORD","AZO",122,"N"
"1","30","7",940,"OH","CVG","IAD",388,"N"
"7","6","3",1010,"WN","OKC","MCI",313,"N"
"7","16","6",653,"UA","JFK","LAX",2475,"N"
"8","6","6",757,"EV","ATL","STL",483,"N"
"3","3","4",1335,"WN","SAN","OAK",446,"N"
"10","17","2",1741,"AA","DFW","OKC",175,"Y"
"9","11","7",1658,"OO","MRY","LAX",267,"N"
"11","6","1",946,"EV","ATL","MEM",332,"Y"
"12","22","5",1745,"EV","ATL","TRI",227,"Y"
"4","12","2",1955,"WN","LAS","SAN",258,"N"
"2","10","5",1302,"XE","SYR","EWR",194,"N"
"2","6","1",632,"CO","OKC","IAH",395,"N"
"6","8","3",1836,"MQ","BTR","DFW",383,"N"
"5","16","2",1625,"YV","PHX","TUS",110,"N"
"8","29","2",600,"EV","LFT","ATL",503,"N"
"2","12","6",1610,"DL","AUS","ATL",813,"N"
"5","12","5",630,"MQ","OKC","ORD",693,"N"
"3","9","4",1554,"EV","ATL","CLE",554,"Y"
"12","24","6",1425,"WN","LAS","IND",1591,"Y"
"8","11","4",804,"DL","BZN","SLC",347,"N"
"10","11","2",1038,"AA","DFW","PIT",1068,"N"
"1","8","6",1028,"CO","PHL","IAH",1324,"N"
"11","5","6",839,"F9","DEN","SLC",391,"N"
"7","9","7",2032,"US","PHL","BWI",90,"N"
"12","11","7",1802,"OH","CVG","MDT",429,"Y"
"8","4","4",610,"WN","MDW","DTW",229,"N"
"6","8","4",23,"NW","LAX","MSP",1536,"N"
"2","5","6",929,"MQ","ORD","PIA",130,"N"
"2","5","7",1602,"OO","SFO","FAT",158,"Y"
"12","21","4",1804,"MQ","ABI","DFW",158,"Y"
"7","28","4",1850,"OH","GSO","LGA",461,"N"
"7","28","5",558,"DL","PBI","ATL",545,"N"
"8","13","7",1717,"XE","CLE","LGA",418,"N"
"10","25","3",1857,"WN","MSY","HOU",303,"N"
"6","8","3",1632,"AA","DEN","ORD",888,"Y"
"2","6","1",933,"EV","TUP","ATL",253,"N"
"10","22","7",1911,"NW","MSP","DCA",931,"Y"
"1","21","5",1550,"WN","BWI","TPA",842,"N"
"4","14","4",1258,"DL","SAN","SLC",626,"N"
"7","25","1",1940,"WN","MSY","BHM",321,"Y"
"7","4","2",1845,"MQ","DFW","TUL",237,"Y"
"2","10","4",1701,"AA","MIA","SJU",1045,"N"
"10","20","5",2124,"EV","ATL","CHO",457,"Y"
"8","30","2",712,"TZ","EWR","MDW",711,"Y"
"10","27","5",2208,"UA","LAX","JFK",2475,"N"
"3","7","2",1257,"OH","ATL","BTV",960,"N"
"11","12","6",1349,"CO","FLL","CLE",1062,"N"
"5","8","1",818,"DL","ATL","MCO",403,"Y"
"7","19","3",1025,"YV","BUF","IAD",284,"Y"
"1","26","4",1519,"NW","DTW","DFW",987,"N"
"1","26","3",1407,"OO","FAT","LAX",209,"Y"
"2","1","2",1128,"DL","MSY","ATL",425,"N"
"5","27","6",1832,"YV","ATL","DEN",1199,"Y"
"6","22","4",1409,"XE","ABE","CLE",339,"N"
"11","19","6",1108,"CO","IAH","EWR",1400,"N"
"6","14","2",724,"OO","ONT","LAX",47,"N"
"6","14","3",1223,"EV","MDW","ATL",590,"Y"
"1","6","4",1432,"XE","IAH","LFT",201,"N"
"2","6","1",1756,"WN","ELP","LAX",714,"N"
"3","3","4",516,"US","LGA","CLT",544,"N"
"10","22","7",1502,"MQ","BOS","RDU",612,"Y"
"7","26","3",1429,"CO","IAH","LAX",1379,"N"
"11","21","1",1922,"OH","GSP","MCO",449,"N"
"3","30","4",641,"AS","PDX","SFO",550,"N"
"7","11","2",1932,"EV","MSY","ATL",425,"N"
"6","16","4",830,"WN","MCI","ABQ",718,"N"
"11","7","1",752,"DL","BOS","TPA",1185,"N"
"1","16","7",952,"UA","ORD","DFW",802,"N"
"6","13","2",1958,"DL","ATL","SAN",1891,"N"
"6","1","4",603,"EV","FNT","ATL",644,"N"
"3","6","7",646,"MQ","CLT","ORD",599,"N"
"6","26","1",1450,"OH","CVG","FSD",701,"N"
"6","23","5",1512,"FL","ATL","TPA",406,"N"
"11","17","4",1535,"WN","SMF","ONT",389,"N"
"9","15","4",1903,"NW","MSP","BNA",695,"N"
"6","26","7",1447,"XE","EWR","GRR",605,"N"
"4","20","4",1849,"AA","DFW","SJC",1438,"N"
"2","4","5",1340,"DL","BOS","LGA",185,"N"
"5","8","7",847,"HA","SMF","HNL",2462,"N"
"7","15","5",1928,"NW","DTW","MSN",312,"N"
"6","29","4",1501,"US","LAS","PHX",256,"N"
"9","29","4",1226,"OO","TUL","ORD",585,"N"
"12","14","4",1325,"DL","ATL","BDL",859,"Y"
"5","9","1",1205,"NW","LAS","MSP",1300,"N"
"11","1","3",1630,"EV","PWM","ATL",1027,"Y"
"4","10","7",1323,"EV","ATL","GTR",241,"N"
"9","18","1",2126,"WN","LAS","SMF",397,"N"
"9","27","3",2122,"FL","ATL","LGA",761,"N"
"7","26","2",2044,"OO","SLC","FAT",501,"Y"
"8","4","4",1030,"WN","ABQ","PHX",328,"N"
"4","25","2",1300,"WN","BUR","SMF",358,"N"
"4","13","4",1932,"XE","SDF","EWR",642,"Y"
"11","24","4",1425,"XE","IAH","TUS",936,"N"
"3","29","3",754,"FL","FLL","PHL",992,"N"
"1","26","3",545,"EV","BPT","DFW",270,"N"
"5","30","2",1540,"WN","BWI","MHT",377,"N"
"10","14","5",625,"MQ","SJC","SNA",342,"N"
"8","24","3",824,"OO","SLC","HLN",402,"N"
"9","2","5",1129,"DL","ELP","ATL",1282,"N"
"6","16","5",2055,"OO","DTW","ORD",235,"N"
"12","6","2",1135,"WN","ELP","SAT",496,"N"
"2","6","1",912,"UA","LAX","IAD",2288,"N"
"8","27","6",2055,"US","DCA","PIT",205,"N"
"10","30","1",1535,"OH","DCA","JFK",213,"Y"
"6","11","7",1831,"CO","IAH","CLE",1091,"N"
"2","20","1",1945,"UA","ORD","SNA",1726,"N"
"12","30","6",818,"OO","HLN","SLC",402,"Y"
"6","22","3",750,"AA","ORD","BOS",867,"N"
"10","11","3",655,"WN","PHL","BNA",675,"N"
"11","13","1",1713,"AA","DFW","TUL",237,"N"
"6","27","2",631,"DL","PDX","CVG",1975,"N"
"10","29","6",1047,"OH","HSV","MCO",535,"Y"
"1","23","1",629,"F9","DTW","DEN",1123,"N"
"2","17","5",1237,"CO","SMF","IAH",1609,"Y"
"1","2","1",1811,"AA","OGG","ORD",4184,"Y"
"11","3","5",1105,"OH","IAD","CVG",388,"N"
"10","13","5",1536,"WN","LAS","ONT",197,"Y"
"4","5","3",2120,"WN","BNA","BWI",588,"N"
"10","6","5",1830,"MQ","DFW","ACT",89,"N"
"7","2","7",2200,"YV","PHX","SMF",647,"N"
"7","26","2",1512,"FL","ATL","SRQ",445,"N"
"1","18","2",1810,"WN","SAN","OAK",446,"N"
"8","8","2",1915,"CO","EWR","ORD",719,"Y"
"3","14","1",649,"MQ","DCA","LGA",214,"N"
"3","18","5",857,"CO","EWR","SAN",2425,"N"
"4","4","1",1612,"AA","ORD","STL",258,"N"
"3","11","5",635,"B6","FLL","LGB",2327,"N"
"3","13","1",1237,"MQ","LGA","BOS",185,"Y"
"11","24","5",853,"NW","MSN","MSP",228,"N"
"6","23","5",802,"AA","EWR","ORD",719,"N"
"1","31","2",1105,"XE","GRK","IAH",166,"N"
"3","16","3",816,"US","CLT","RSW",600,"N"
"1","31","2",831,"OO","LAX","SMX",135,"N"
"8","7","1",809,"WN","SMF","MDW",1790,"N"
"9","16","6",1442,"WN","SAN","PHX",304,"N"
"12","26","2",1232,"DL","LGA","PBI",1035,"Y"
"11","11","5",826,"US","PHL","PIT",267,"Y"
"9","29","5",631,"OO","COS","DEN",72,"N"
"5","16","1",2044,"AA","DFW","PDX",1616,"N"
"5","11","3",541,"XE","SLC","IAH",1195,"N"
"2","15","3",1657,"XE","RIC","EWR",278,"N"
"3","21","1",1944,"AS","SEA","KTN",680,"Y"
"2","15","2",1123,"US","CLT","RSW",600,"N"
"7","23","6",1507,"NW","DTW","BWI",408,"N"
"8","6","6",1054,"EV","ATL","ICT",781,"N"
"11","18","6",857,"NW","LAX","MSP",1536,"N"
"11","4","5",1156,"XE","LFT","IAH",201,"N"
"11","10","4",1109,"AS","PSP","SEA",987,"N"
"2","23","3",1759,"CO","IAH","SFO",1635,"N"
"9","20","2",1815,"CO","BWI","CLE",314,"N"
"2","19","7",1452,"CO","DCA","EWR",199,"N"
"9","25","1",1146,"MQ","DFW","AMA",313,"N"
"6","11","6",1607,"EV","ATL","ISO",406,"Y"
"11","20","1",1242,"DL","LAX","ATL",1946,"Y"
"9","26","2",1610,"AA","DFW","ORD",802,"N"
"6","13","1",1348,"OO","DEN","MEM",872,"N"
"10","22","6",1001,"NW","GRR","MSP",408,"N"
"3","15","3",1306,"CO","PBI","CLE",1020,"N"
"4","11","1",1428,"OO","VCT","IAH",123,"Y"
"7","16","6",916,"UA","LAX","KOA",2504,"N"
"3","13","1",1747,"XE","SHV","IAH",192,"Y"
"4","2","6",2155,"DH","IAD","PVD",372,"Y"
"12","20","2",631,"UA","SAN","ORD",1723,"N"
"9","20","3",842,"UA","PDX","ORD",1739,"N"
"1","22","7",2313,"UA","LAX","JFK",2475,"N"
"9","14","3",1751,"AS","ANC","SEA",1449,"N"
"3","27","1",2100,"WN","PIT","PHL",267,"N"
"6","28","3",1245,"EV","ATL","LWB",369,"Y"
"9","25","7",1505,"WN","AUS","ELP",528,"N"
"4","12","2",1901,"DH","ROC","IAD",289,"N"
"9","22","4",634,"AS","PDX","SAN",933,"N"
"3","9","4",1253,"EV","SLC","MSP",991,"N"
"6","30","5",1741,"CO","SFO","IAH",1635,"N"
"1","31","1",1813,"OO","EUG","SFO",451,"N"
"11","18","6",2037,"AA","DFW","TUL",237,"Y"
"4","21","4",1725,"WN","BUR","LAS",223,"N"
"1","30","7",2115,"MQ","DFW","XNA",281,"N"
"9","28","4",730,"OH","JFK","ATL",760,"N"
"11","23","3",2039,"MQ","DFW","SJT",228,"N"
"7","5","2",1654,"UA","ORD","PDX",1739,"N"
"9","17","7",2026,"WN","OAK","PHX",646,"Y"
"12","28","3",817,"OO","SLC","TWF",175,"N"
"3","11","5",1245,"DH","BDL","IAD",326,"N"
"3","10","4",1013,"DL","DEN","JFK",1626,"N"
"10","22","7",1700,"WN","BWI","BNA",588,"N"
"2","7","1",1011,"NW","MKE","DTW",238,"N"
"9","7","3",1211,"OO","SLC","MFR",575,"N"
"10","20","4",1327,"CO","SAT","IAH",191,"N"
"7","28","5",1559,"OO","YUM","IPL",58,"N"
"5","22","1",1409,"AA","ORD","EWR",719,"N"
"11","16","4",1448,"OO","BZN","SLC",347,"N"
"5","18","3",1359,"UA","SFO","SLC",599,"Y"
"8","31","4",1925,"MQ","SAN","LAX",109,"N"
"2","28","2",1346,"XE","EWR","MSP",1008,"N"
"10","19","4",1106,"OO","SAN","LAX",109,"Y"
"11","16","4",653,"EV","ATW","ATL",765,"N"
"1","26","3",1502,"OH","CVG","GRB",416,"N"
"10","21","5",104,"CO","LAS","IAH",1222,"N"
"3","25","5",1853,"DL","ORD","ATL",606,"N"
"12","8","4",825,"WN","LAS","SLC",368,"N"
"6","23","5",1408,"XE","GRR","CLE",214,"Y"
"12","29","4",556,"US","MCI","DCA",950,"N"
"5","23","1",1220,"OO","EKO","SLC",200,"N"
"3","21","2",855,"US","BOS","LGA",185,"N"
"7","23","6",2046,"CO","IAH","ELP",667,"N"
"6","18","7",1206,"NW","PDX","MSP",1426,"N"
"10","29","7",1103,"DL","LAS","ATL",1747,"N"
"7","20","3",910,"WN","STL","MDW",251,"N"
"2","21","2",830,"WN","BDL","BWI",283,"N"
"7","26","3",1207,"US","PHX","ABQ",328,"N"
"1","4","3",906,"UA","IAH","DEN",861,"N"
"6","11","6",930,"NW","RAP","MSP",490,"N"
"10","23","7",2002,"FL","FLL","ATL",581,"N"
"2","24","5",1753,"EV","ATL","BNA",214,"N"
"2","15","2",1450,"OO","SLC","GTF",463,"N"
"7","13","4",649,"US","DCA","IND",499,"N"
"1","30","7",2220,"NW","DTW","ORD",235,"N"
"4","23","6",1830,"WN","OAK","BOI",511,"N"
"10","20","4",653,"AS","LAS","SEA",866,"N"
"3","21","2",2149,"AA","DFW","DEN",641,"N"
"4","2","7",855,"UA","ORD","LGA",733,"N"
"4","17","1",1144,"FL","LAS","ATL",1747,"N"
"3","23","3",1140,"OH","CVG","DTW",229,"N"
"11","15","2",1317,"UA","ORD","SJU",2072,"N"
"1","5","3",641,"B6","OAK","LGB",353,"N"
"8","24","3",603,"DL","TYS","ATL",152,"N"
"10","24","2",1155,"FL","PHF","ATL",508,"N"
"6","14","2",1910,"NW","MSP","IND",503,"N"
"5","11","4",1154,"AA","DFW","FAT",1313,"N"
"10","11","3",2041,"US","LAS","DFW",1055,"N"
"5","9","2",1117,"FL","MCO","ATL",403,"N"
"3","21","1",2019,"MQ","CVG","ORD",264,"N"
"8","31","4",942,"NW","MEM","BNA",200,"N"
"5","18","4",1810,"CO","IAH","LAX",1379,"N"
"6","21","3",846,"WN","PVD","BWI",328,"N"
"11","27","7",1502,"AA","DFW","BNA",631,"N"
"4","21","4",1958,"EV","FWA","ATL",508,"N"
"3","6","7",555,"AA","EWR","DFW",1372,"N"
"10","11","3",1108,"US","CLT","MCO",468,"N"
"5","9","1",1947,"MQ","ORD","CLE",316,"N"
"3","19","6",821,"DL","LGA","FLL",1076,"Y"
"5","29","7",1830,"WN","MSY","BNA",471,"N"
"8","21","7",1937,"DL","ATL","PIT",526,"N"
"5","14","7",936,"OO","LAX","SAN",109,"N"
"4","18","2",1625,"OH","RDU","JFK",426,"N"
"10","23","7",750,"OH","BOS","JFK",187,"N"
"3","20","1",1226,"AA","ORD","TUS",1437,"N"
"10","2","1",635,"OO","FSD","DEN",483,"N"
"6","1","4",1647,"UA","RIC","ORD",642,"N"
"12","30","5",1020,"AS","SEA","ANC",1449,"N"
"8","19","6",1546,"US","BOS","DCA",399,"N"
"8","13","6",552,"NW","MSN","DTW",312,"N"
"6","2","4",1444,"UA","MSY","DEN",1062,"N"
"8","6","6",1412,"UA","DFW","ORD",802,"N"
"3","2","3",1434,"XE","EWR","ORF",284,"N"
"5","4","3",1948,"FL","BOS","PHL",280,"N"
"3","13","7",1750,"DL","MSP","ATL",906,"N"
"12","29","4",2101,"OO","SLC","DEN",391,"N"
"6","20","2",934,"OO","EUG","PDX",106,"N"
"5","30","1",2123,"AA","ORD","DFW",802,"N"
"8","13","6",1448,"HP","PHX","PIT",1813,"N"
"12","24","6",631,"UA","SFO","LAX",337,"N"
"4","17","1",541,"DL","BOS","ATL",946,"N"
"4","5","3",1132,"DL","PBI","ATL",545,"N"
"10","22","7",1136,"XE","BHM","IAH",562,"N"
"1","23","7",1130,"CO","SAT","IAH",191,"N"
"7","15","5",2245,"UA","SJC","ORD",1829,"N"
"8","22","1",1426,"AA","MSY","LGA",1183,"Y"
"8","27","7",2226,"AA","LIH","LAX",2615,"N"
"4","26","3",642,"US","LAX","PHX",370,"N"
"7","23","6",1500,"WN","SNA","OAK",371,"Y"
"12","8","4",838,"NW","SEA","HNL",2677,"N"
"6","6","2",1509,"MQ","EWR","BOS",200,"N"
"3","3","4",741,"AA","SJC","ORD",1829,"N"
"1","9","1",1235,"XE","CLE","MSP",622,"N"
"4","27","4",2018,"B6","JFK","SMF",2521,"N"
"5","14","6",1618,"AA","STT","MIA",1107,"N"
"12","6","2",1037,"MQ","LIT","ORD",552,"N"
"8","30","3",1749,"B6","PBI","JFK",1028,"Y"
"9","13","3",1929,"MQ","ORD","SWF",714,"Y"
"7","28","5",1922,"US","DTW","PHX",1671,"N"
"4","7","5",1719,"NW","HNL","MSP",3972,"N"
"5","21","6",1000,"MQ","SPS","DFW",113,"N"
"5","19","4",1049,"MQ","DFW","CLE",1021,"N"
"1","8","7",847,"XE","EWR","MSP",1008,"N"
"7","14","5",2258,"YV","LAS","IAH",1222,"N"
"12","26","2",1109,"AS","SEA","LAS",866,"N"
"9","2","5",1711,"OO","SMF","SFO",86,"N"
"6","25","6",1606,"XE","IAH","JAX",817,"N"
"6","16","5",1738,"OH","ROC","JFK",264,"N"
"11","9","3",1109,"OO","SFO","RDM",462,"N"
"11","27","1",1956,"WN","AUS","BNA",756,"Y"
"11","15","3",629,"WN","FLL","JAX",318,"N"
"9","18","7",1622,"DL","JFK","PBI",1028,"N"
"4","1","5",1850,"NW","MSN","MSP",228,"N"
"7","11","2",1725,"OO","DEN","MRY",960,"N"
"12","22","5",1345,"AA","LAX","AUS",1242,"N"
"2","11","5",1956,"US","CLT","FLL",631,"Y"
"7","4","1",1541,"UA","TPA","ORD",1012,"N"
"1","6","4",1613,"US","CLT","MIA",650,"N"
"8","12","5",2005,"WN","PHX","SMF",647,"Y"
"1","2","7",1722,"CO","IND","EWR",644,"N"
"12","14","3",2250,"HP","LAS","DFW",1055,"N"
"2","27","1",2055,"WN","SJC","LAX",308,"Y"
"9","1","5",1040,"MQ","DFW","GSP",862,"Y"
"1","4","2",1806,"WN","MCI","LAX",1363,"Y"
"12","22","5",1251,"DL","LAS","SLC",368,"Y"
"1","19","3",1955,"US","LGA","DCA",214,"N"
"5","19","5",800,"FL","ATL","MDW",590,"N"
"12","29","5",708,"NW","DTW","ATL",594,"N"
"6","16","5",1939,"NW","DTW","LAX",1979,"Y"
"4","24","1",855,"WN","ISP","BWI",220,"N"
"3","7","1",1315,"WN","PBI","BWI",883,"N"
"3","3","5",901,"NW","SFO","MSP",1589,"N"
"2","16","4",1057,"UA","SFO","IAH",1635,"N"
"12","6","2",1710,"XE","EWR","ALB",143,"Y"
"1","26","3",1255,"WN","HOU","CRP",187,"N"
"10","4","3",1814,"MQ","DFW","SAV",925,"N"
"10","27","4",1805,"UA","SFO","ORD",1846,"N"
"10","4","2",1109,"MQ","DFW","MEM",432,"N"
"11","29","3",1158,"OH","DEN","CVG",1069,"Y"
"7","21","5",1311,"NW","HNL","SEA",2677,"N"
"11","22","2",1339,"US","DEN","PHL",1557,"N"
"2","1","3",828,"US","PHX","SEA",1107,"N"
"12","12","1",1411,"XE","BDL","EWR",116,"Y"
"7","26","2",1255,"MQ","LEX","DFW",785,"N"
"1","22","7",1335,"XE","DAY","CLE",162,"N"
"5","15","7",1420,"EV","VPS","ATL",264,"N"
"11","17","4",938,"AA","DFW","PHX",868,"N"
"1","18","2",842,"DH","IAD","BNA",542,"N"
"1","26","4",1841,"DL","SAV","ATL",215,"N"
"12","8","4",1729,"NW","DTW","IAD",383,"N"
"2","6","7",1758,"MQ","SAN","LAX",109,"N"
"2","13","7",1329,"XE","IAH","GPT",376,"N"
"8","9","2",2126,"UA","LIH","SFO",2447,"N"
"8","26","5",1509,"DL","BOS","ATL",946,"N"
"9","29","4",1125,"MQ","RDU","BOS",612,"N"
"3","10","4",1915,"CO","ORD","IAH",925,"Y"
"6","5","1",1250,"OO","SFO","COS",963,"Y"
"1","23","1",1237,"DL","CVG","DEN",1069,"N"
"3","12","7",2040,"WN","RNO","BOI",335,"Y"
"10","10","2",1442,"MQ","RDU","BOS",612,"N"
"6","20","1",1248,"OO","LWS","SLC",461,"N"
"9","6","3",1819,"WN","TUS","LAS",365,"N"
"8","9","3",1630,"OO","SFO","MRY",77,"Y"
"5","1","7",1443,"MQ","DFW","HOU",247,"N"
"10","9","1",1823,"UA","SEA","DEN",1024,"N"
"1","31","1",941,"OO","BFL","LAX",109,"N"
"3","21","1",1716,"UA","LGA","DEN",1619,"Y"
"10","15","6",1659,"DL","LGA","ATL",761,"N"
"2","24","5",1125,"B6","LGB","JFK",2465,"N"
"4","19","2",1607,"NW","GSP","DTW",508,"N"
"6","30","4",1700,"XE","GRR","CLE",214,"N"
"7","1","5",1729,"DL","PVD","CVG",722,"N"
